Term,High Survival,Low Survival
DNA Double-Strand Break Repair R-HSA-5693532,-0.11462496857102925,0.020100371890505137
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",0.08209121071242174,-0.026851586734898843
Influenza Viral RNA Transcription And Replication R-HSA-168273,0.08794319851577062,-0.08598468687620327
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,0.07385707353836192,-0.10414446301775442
Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,0.08489536663540805,-0.08099710345786398
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,0.07136856352309899,-0.01486581218468725
M Phase R-HSA-68886,-0.08525320221854296,0.023106430139496793
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,0.05699212334645647,-0.021801610082741528
Peptide Ligand-Binding Receptors R-HSA-375276,-0.013132028037052212,0.07705993227293777
Necroptosis,-0.03329960288925418,0.05146244884848378
Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,-0.1357134009623191,0.0704841916360047
Insulin resistance,0.040378411802529254,-0.026669108574162898
Processive Synthesis On Lagging Strand R-HSA-69183,-0.14030721386042663,0.041238386455264835
Ca-dependent Events R-HSA-111996,0.09900273028702126,-0.04682910034400831
Glycosaminoglycan biosynthesis,-0.06144525136118394,0.04744451819837911
Endocytosis,0.030458690154237893,-0.024970213642014905
Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,-0.08609171032914698,0.036076988067322964
Transcriptional Regulation By RUNX3 R-HSA-8878159,-0.07001025003251439,0.03590376116852542
Macroautophagy R-HSA-1632852,0.029155067358298346,-0.041077511337538807
"Valine, leucine and isoleucine degradation",0.0564231395681023,-0.05484577465555549
Calcium signaling pathway,0.06468884027547307,-0.02934435639386535
Antigen processing and presentation,-0.0753491083332089,0.07332711406567809
Activation Of HOX Genes During Differentiation R-HSA-5619507,-0.08979729135016785,0.024745264991068397
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,0.06140738649672432,-0.04222295027423386
FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,0.05242522531694498,-0.083381345233441
Cellular senescence,-0.04870797555337246,0.022429575478245905
"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",-0.08553933815598294,0.039308543645391957
Renin secretion,0.0695387560801452,-0.027886575837677542
MyD88-independent TLR4 Cascade R-HSA-166166,-0.04827141762523074,0.0340297131910224
mTORC1-mediated Signaling R-HSA-166208,0.04687147887269831,-0.06955128461163144
Sensory Perception Of Taste R-HSA-9717189,0.07996287746354418,-0.014793795143659022
Cytosolic DNA-sensing pathway,-0.05614679763510826,0.04663519538429148
Telomere Extension By Telomerase R-HSA-171319,-0.11578158319057086,0.00719264295702337
NF-kappa B signaling pathway,-0.0747995568271111,0.04583533934429547
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,0.06844950205507443,-0.09988550515353035
Cellular Response To Chemical Stress R-HSA-9711123,-0.07297546587350427,0.02475302090745985
G Alpha (12/13) Signaling Events R-HSA-416482,0.05168887112933546,-0.03139267385420404
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,0.05704633406802628,-0.01832935186203895
Ferroptosis,-0.06309157232673056,0.048687355883634
Transcriptional misregulation in cancer,-0.045526049257793355,0.03443461031879634
Recycling Pathway Of L1 R-HSA-437239,0.06841779178377275,-0.03226448689829907
Human T-cell leukemia virus 1 infection,-0.057934674904462136,0.027357030752872796
Vascular smooth muscle contraction,0.05640807336666295,-0.014684794190153871
Diseases Of Mitotic Cell Cycle R-HSA-9675126,-0.11108070634176274,0.005500851405051071
CaM Pathway R-HSA-111997,0.09579726340608803,-0.049230921830978346
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,-0.08698334488508415,0.03483838873311587
Adaptive Immune System R-HSA-1280218,-0.03914030559888125,0.03357688323274618
Signaling By NOTCH4 R-HSA-9013694,-0.07920175110524368,0.039979055783925396
Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,0.04394479447083016,-0.0398497258985868
Role Of Phospholipids In Phagocytosis R-HSA-2029485,0.08447603285633995,-0.029433318362512905
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,-0.04610790514934873,0.057301882561872165
p75NTR Signals Via NF-kB R-HSA-193639,-0.07521272835635961,0.056478503313829594
SARS-CoV-1 Infection R-HSA-9678108,-0.06323773501368969,0.024195429463338344
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,-0.0581594705936524,0.0884291446635036
Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,-0.07456895869992008,0.03410506691190864
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,0.08421997051233902,-0.02099788599106955
Ion Homeostasis R-HSA-5578775,0.06441144813928502,-0.04565005524736001
ROS And RNS Production In Phagocytes R-HSA-1222556,-0.05770476040736763,0.04738873315758999
Signaling By KIT In Disease R-HSA-9669938,0.06323525912925398,-0.05441296374249717
Signaling By FGFR1 R-HSA-5654736,0.05667571065676024,-0.0176207906949072
Translesion Synthesis By POLI R-HSA-5656121,-0.12152007580346402,0.01513159749248846
Viral carcinogenesis,-0.05211805792215814,0.020554905222737486
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,-0.1227114551843273,-0.005924762636526337
Gastric cancer,0.03589317658151666,-0.019451586035939262
RHOD GTPase Cycle R-HSA-9013405,-0.05898380892998815,0.030489702623130544
Selective Autophagy R-HSA-9663891,0.03976247827057956,-0.03770973469546242
Nucleotide Salvage R-HSA-8956321,-0.06536687165343727,0.03301986783247264
Protein export,-0.10476355886259907,0.03571256109766692
Intrinsic Pathway For Apoptosis R-HSA-109606,-0.042237623929289404,0.023615000440920794
NOD1/2 Signaling Pathway R-HSA-168638,-0.06838167614028384,0.04105532326507257
Fanconi Anemia Pathway R-HSA-6783310,-0.12176984825294192,0.02230623801548763
rRNA Processing R-HSA-72312,0.06422571705599733,-0.09799450861970935
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,-0.08875394199459033,0.04305468140862865
Regulation Of NF-kappa B Signaling R-HSA-9758274,-0.08609714990807595,0.025489008923854053
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,0.05218954924490317,-0.04742114336985757
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,-0.08366339691358012,0.060014627033461956
Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,0.05952526722162581,-0.040891485588740145
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,-0.12040948701103865,-0.007917117914564623
Asparagine N-linked Glycosylation R-HSA-446203,-0.05287767606491343,0.019379245716181
Negative Regulation Of PI3K/AKT Network R-HSA-199418,0.05545107738422518,-0.011275038890259518
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,0.029675793817101656,-0.07595289112893208
Hemostasis R-HSA-109582,-0.021753487339475516,0.04325490335148188
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,-0.08822990948612375,0.016224388005796855
Interleukin-37 Signaling R-HSA-9008059,-0.07108273739342987,0.058418146588533906
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,-0.03987379985563566,0.030660773359781648
Nuclear Envelope Breakdown R-HSA-2980766,-0.09757449533213464,0.030903544311253365
Pre-NOTCH Transcription And Translation R-HSA-1912408,0.05478460162361125,-0.06560172334875956
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,-0.048647090336757834,0.0547416576658421
Metabolism Of Amine-Derived Hormones R-HSA-209776,0.06906680689913373,-0.04466774329274209
Pentose phosphate pathway,-0.073628331780681,0.02698526513024301
Vitamin digestion and absorption,-0.04259017085297641,0.04902722630283434
Sensory Processing Of Sound R-HSA-9659379,0.05332642314520167,-0.036854997543069916
ERBB2 Regulates Cell Motility R-HSA-6785631,-0.0504121872541774,0.03658103533355767
Other Semaphorin Interactions R-HSA-416700,-0.05845502780893106,0.0570764002591598
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,-0.11134733136648159,0.02883944139217353
Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933,-0.1130544678767209,0.045592441983240285
Translesion Synthesis By POLK R-HSA-5655862,-0.11690722672431725,0.017006305303830727
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.08982028268191515,-0.08898215147376326
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,-0.0462940841688341,0.026405869615769757
NRIF Signals Cell Death From Nucleus R-HSA-205043,-0.06622455922479824,0.05563945361326501
VEGF signaling pathway,0.03833578762894406,-0.02923007207108734
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,-0.11149078793232671,0.002072934249298695
Hedgehog signaling pathway,0.04168692992344616,-0.04027914807181954
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,-0.05959707967099127,0.048113618021422166
Hedgehog Off State R-HSA-5610787,-0.054115894137923844,0.023544592627963937
Signaling By FGFR2 In Disease R-HSA-5655253,0.04478139064829132,-0.016890352231436426
Toll-like Receptor Cascades R-HSA-168898,-0.043092263004868465,0.04437441191021174
Glycosphingolipid biosynthesis,-0.03771276013607901,0.03666204081617367
Signaling By FGFR2 R-HSA-5654738,0.03059211180459202,-0.022795956558498275
Deadenylation Of mRNA R-HSA-429947,0.06548437163270099,-0.06167704749140555
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,0.07008234357359433,-0.030895909405760775
Alcoholism,0.03427351207957839,-0.024421380616738247
Signaling By FGFR In Disease R-HSA-1226099,0.04065750476533101,-0.01218060599707116
JAK-STAT signaling pathway,-0.009823148260599993,0.07049792932184856
Ras signaling pathway,0.04701017695317091,-0.00887204757381632
Influenza Infection R-HSA-168255,0.07312176398581204,-0.06861507032541926
Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,0.0932391543233713,-0.023623238317299594
MicroRNA (miRNA) Biogenesis R-HSA-203927,-0.10694805734899072,0.028527063581560885
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.07050042946956776,-0.02112430944032252
Defective C1GALT1C1 Causes TNPS R-HSA-5083632,-0.001627850005770962,0.09411464493810641
L1CAM Interactions R-HSA-373760,0.05341748429745774,-0.02686143284237876
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,0.028001529292699896,-0.03705179267125757
SHC-mediated cascade:FGFR4 R-HSA-5654719,0.07679906105254583,-0.0103026415440598
Signaling By ROBO Receptors R-HSA-376176,0.061652460533030744,-0.05756352863928997
Opioid Signaling R-HSA-111885,0.06153610818925149,-0.03533968456658069
Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,0.08271560237783426,-0.0665257242919197
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-0.03765812394034142,0.015713420358208944
TNF Signaling R-HSA-75893,-0.057821266802721795,0.024149716043562287
Translesion Synthesis By REV1 R-HSA-110312,-0.11829082056845586,0.015008270322314029
Non-small cell lung cancer,0.031037772549054595,-0.03493414888123107
Assembly Of HIV Virion R-HSA-175474,0.04855578673809218,-0.059504420098169794
Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,-0.06023204531162605,0.025529569718123358
Aspirin ADME R-HSA-9749641,0.11781116916552091,0.046269149621007276
IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467,-0.053095432594296395,0.036169220330077884
Synaptic vesicle cycle,0.07196857581213134,-0.04973602637033963
Ion Transport By P-type ATPases R-HSA-936837,0.049640924013246907,-0.035910381339741185
Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,-0.054255607658825804,0.01929098056723962
Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,0.08454566302300935,-0.07336063429773582
FLT3 Signaling R-HSA-9607240,0.052793302964795646,-0.045024697825437804
Kaposi sarcoma-associated herpesvirus infection,-0.02896513472457424,0.048241321766591835
RHO GTPase Effectors R-HSA-195258,-0.037743858132630176,0.02795838508175188
Sphingolipid De Novo Biosynthesis R-HSA-1660661,0.04427312263699835,-0.04752745158290627
Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,-0.07446676289760773,0.03194860643415209
Interleukin-12 Signaling R-HSA-9020591,-0.04083686586783415,0.049150568197236046
Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,-0.0631046512728182,0.044209814731711684
G Beta:Gamma Signaling Thru BTK R-HSA-8964315,-0.05130281432167865,0.04864675841741106
Polymerase Switching On C-strand Of Telomere R-HSA-174411,-0.12922971314494852,0.014400628940707276
Transcriptional Regulation By Small RNAs R-HSA-5578749,-0.09232204420067062,0.027652851457186555
Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,-0.038977856603702475,0.0634102795596002
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,0.058013140505180645,-0.0277583125141631
Interleukin-12 Family Signaling R-HSA-447115,-0.03862912837571489,0.052791492971787694
Phase 4 - Resting Membrane Potential R-HSA-5576886,0.08746930432305697,-0.020277450236706906
Breast cancer,0.037451244019657284,-0.02586637903237536
Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,-0.012474641041775376,0.04090146637739926
Tyrosine metabolism,-0.02211396727331476,0.058941126593834055
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,0.03505519203604894,-0.011077936451896045
RNA Polymerase III Transcription Initiation R-HSA-76046,0.007308847248349998,-0.08328095281698625
Ribosome,0.06465983181033455,-0.09552643563610198
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,0.05170941223280132,-0.024090341806920365
Circadian rhythm,0.06530787455069491,-0.030650652975914933
G Alpha (Z) Signaling Events R-HSA-418597,0.04996401867953771,-0.027922663486016658
Inflammatory mediator regulation of TRP channels,0.053458584496970746,-0.021414514606093244
Amine Ligand-Binding Receptors R-HSA-375280,0.09443925674494005,-0.025417379362988986
Miscellaneous Transport And Binding Events R-HSA-5223345,0.054097097703590544,-0.03688655591790889
PI3K-Akt signaling pathway,-0.022472554077782814,0.027957769063186547
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,0.0387562154477932,-0.06800514548835103
HS-GAG Biosynthesis R-HSA-2022928,-0.024258997219186042,0.05773410444488815
Unfolded Protein Response (UPR) R-HSA-381119,-0.07385496837820871,0.0020472318764291784
Glyoxylate and dicarboxylate metabolism,0.024614648207780223,-0.05596498994068625
Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660,0.11009972604155192,-0.007893899532108905
Platelet Homeostasis R-HSA-418346,0.03621523879900783,-0.023846013186730353
Natural killer cell mediated cytotoxicity,-0.009536432870873798,0.06664449252050525
Protein processing in endoplasmic reticulum,-0.05992316388872737,0.020567443937909526
Metabolism Of Amino Acids And Derivatives R-HSA-71291,0.032639238971523515,-0.04196210350107867
Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,-0.055476566239940794,0.060076216833788706
Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,-0.07502465670737579,0.020386035828327775
Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,-0.04208691359528866,0.03610378056902306
Muscle Contraction R-HSA-397014,0.04330369100740155,-0.015513623807837504
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,-0.03484651262243664,0.03766779824176663
Drug ADME R-HSA-9748784,0.0828707523568365,0.03369421377907047
Mucin type O-glycan biosynthesis,-0.04026105114358583,0.03980594478649308
Glucagon Signaling In Metabolic Regulation R-HSA-163359,0.053709690324423236,-0.0248840117904693
Base Excision Repair R-HSA-73884,-0.10680623475547915,-0.0009755520226845064
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,0.023568863748642248,-0.05095648625422309
VEGFA-VEGFR2 Pathway R-HSA-4420097,0.04712398815058065,-0.018134531679607904
Gastric acid secretion,0.053498958244859465,-0.02715598187131182
DAP12 Interactions R-HSA-2172127,-0.05133311252431975,0.05036795325235335
RAF Activation R-HSA-5673000,0.04565921728650704,-0.037991208354351484
tRNA Modification In Nucleus And Cytosol R-HSA-6782315,-0.11266429326738187,0.0012029929408505868
Coronavirus disease,0.07418198303068775,-0.02470877098368388
Mitochondrial tRNA Aminoacylation R-HSA-379726,-0.11551642592316877,0.005297992435146802
Steroid hormone biosynthesis,0.09369458044936199,0.02740937751661769
Hippo signaling pathway,0.03503766756765525,-0.015188235132436707
Iron Uptake And Transport R-HSA-917937,-0.04530566987997886,0.034057901955949724
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,-0.09331057674614303,0.03662895455977225
Hepatitis B,-0.02590159757802731,0.037346960215875656
TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956,-0.06703697640485495,0.024098675142251686
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,-0.11724075644763803,0.006929381633304257
Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302,-0.07453832934172082,0.02302119359359395
Legionellosis,-0.0531037862231152,0.051316171461211584
C-type Lectin Receptors (CLRs) R-HSA-5621481,-0.02830768015381195,0.04729768699045687
NOD-like receptor signaling pathway,-0.029820166710384396,0.04911048726952481
Pyruvate Metabolism R-HSA-70268,0.05412618121664677,-0.023856640771810503
DNA Repair R-HSA-73894,-0.08693443594959636,0.0008882513897941672
SHC-mediated cascade:FGFR3 R-HSA-5654704,0.06111741826036257,-0.018465444007403353
G Alpha (S) Signaling Events R-HSA-418555,0.06576553220777567,0.00232306432095592
TRP Channels R-HSA-3295583,-0.0722299600805428,0.008696875637188305
RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476,-0.07564092613084711,0.040254094865708696
tRNA Processing R-HSA-72306,-0.09519640334223839,0.0010653759805441803
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,0.012337531180257948,-0.061167452223667006
Vesicle-mediated Transport R-HSA-5653656,0.022812685991131024,-0.019834156068288263
Nuclear Signaling By ERBB4 R-HSA-1251985,0.05244112022065997,-0.02771508882051144
Metabolism Of Cofactors R-HSA-8978934,-0.06835451966483483,0.017937700054388342
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066,0.007563581093163821,-0.0878599568792771
Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,-0.0581184714554753,-0.0038813524095649326
Purine metabolism,-0.03294625505713636,0.010806690159657047
Fluid shear stress and atherosclerosis,-0.028852384713628634,0.030218493999023436
Regulation Of PTEN Gene Transcription R-HSA-8943724,0.020728603982039965,-0.05264980804533055
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,-0.027569430561289902,0.032625208564862035
Toll-like receptor signaling pathway,-0.024739013253822117,0.05690730147866798
HIV Infection R-HSA-162906,-0.058965824898701995,0.015237157161281972
Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373,-0.11879135270803168,0.0035742495847793476
Th17 cell differentiation,-0.04586413563235465,0.04455558571687246
Nucleotide Catabolism R-HSA-8956319,-0.021030730933981803,0.03429267116511712
Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.06394726977363206,0.03406548106601688
Epigenetic Regulation Of Gene Expression R-HSA-212165,0.018937112823292652,-0.06475358172676905
P75 NTR Receptor-Mediated Signaling R-HSA-193704,0.025809063027049592,-0.021774714656123545
Acyl Chain Remodelling Of PC R-HSA-1482788,-0.010155870157531558,0.05554536225203137
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,-0.08267468924287856,0.002347085086628981
Glucose Metabolism R-HSA-70326,-0.060716725035039984,-0.006021773134547094
Dual Incision In GG-NER R-HSA-5696400,-0.08631928026148293,0.004544806828621313
DARPP-32 Events R-HSA-180024,0.057835593250502,-0.051926257841699124
"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",-0.002289568774396774,0.05477272770774178
Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,0.06942730776590797,-0.01900523807049575
Oncogenic MAPK Signaling R-HSA-6802957,0.0400310940857363,-0.015250807483029337
Neddylation R-HSA-8951664,-0.04182427388634325,0.01172772619097905
PI3K Events In ERBB2 Signaling R-HSA-1963642,0.04618034653100705,-0.024049115456546543
SUMOylation Of Transcription Factors R-HSA-3232118,-0.08227493603652196,0.006135128950094989
CTLA4 Inhibitory Signaling R-HSA-389513,0.04719348217665969,-0.029340073128619158
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,-0.035856940395827305,0.04521977742798667
Signaling To RAS R-HSA-167044,-0.06269453765206731,0.006092674759303976
SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,0.061440623386876336,-0.0878073363805229
Inwardly Rectifying K+ Channels R-HSA-1296065,0.036683373820723376,-0.02082491651499576
Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,-0.05695781190546569,0.046998036859807434
Platelet Calcium Homeostasis R-HSA-418360,0.04746245819105039,-0.03243810614399245
Endogenous Sterols R-HSA-211976,0.04070147494413314,-0.034998486863675175
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,0.038275207692054586,-0.024545970565855255
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322,-0.07464479886463089,0.024125077794690013
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.02865490074424524,-0.022106733278016155
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,-0.05712455694561545,0.030342246910869845
TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,-0.057479609081875,0.005293511494645979
Signaling By VEGF R-HSA-194138,0.0396744967433803,-0.01579642681975411
Thyroid cancer,0.03207347477349147,-0.024045292700504484
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,-0.001574484132413021,0.06129958100828015
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.06976314819170325,0.010929270976202778
RHOH GTPase Cycle R-HSA-9013407,-0.05844557636394313,0.025202427629912715
Transcriptional Regulation By TP53 R-HSA-3700989,-0.05831414644865961,-0.006623344324615873
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,-0.05810241796431131,0.022110138523265214
Yersinia infection,-0.03699956014760266,0.039253523502315
Signaling By NOTCH R-HSA-157118,-0.04266832588559444,0.009019864585203596
Metabolism Of Non-Coding RNA R-HSA-194441,-0.08474803199686425,0.020564479074230344
Th1 and Th2 cell differentiation,-0.0413015594481367,0.03725363440863693
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,-0.09715216082412328,0.010318142054610601
Biosynthesis of unsaturated fatty acids,0.04669810230624465,-0.0481563746848294
Proteoglycans in cancer,-0.028065264070608508,0.03155540278909684
Neuroactive ligand-receptor interaction,0.06709474334615476,-0.001218660683221531
ESR-mediated Signaling R-HSA-8939211,0.01891195204415953,-0.02971938302635691
Regulation Of PTEN Stability And Activity R-HSA-8948751,-0.07213173891050378,0.018710643029019307
Osteoclast differentiation,-0.037634756648890454,0.0542878644682425
MAP2K And MAPK Activation R-HSA-5674135,0.05234095619909277,-0.009838387520789697
SUMOylation Of DNA Replication Proteins R-HSA-4615885,-0.09499749375703131,0.019455143051845234
"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",0.0790016844092339,-0.019282939659959326
RHO GTPase Cycle R-HSA-9012999,0.020831266363930886,-0.028792772422615184
Signaling To ERKs R-HSA-187687,0.04182832873924254,-0.019104564491725522
Defective GALNT3 Causes HFTC R-HSA-5083625,-0.0012606396282227974,0.08583789580629346
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,-0.07667291422688187,0.0026286464813993424
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,-0.028060711357457347,0.03360050931620928
Regulation Of KIT Signaling R-HSA-1433559,0.057252644562617035,-0.03637347806947976
Metabolism Of Lipids R-HSA-556833,0.016394533120275688,-0.012832324119440417
Protein Folding R-HSA-391251,-0.05054148528931588,0.011361212336755369
Nuclear Receptor Transcription Pathway R-HSA-383280,0.02549953962119401,-0.027251350914581404
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,-0.07600721299943254,-0.0013585473201799493
RAF-independent MAPK1/3 Activation R-HSA-112409,0.04269859694042713,-0.027011960959566015
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,-0.03115528510530916,0.027477933006703707
AGE-RAGE signaling pathway in diabetic complications,-0.03796347089559102,0.028417153725296535
Chaperonin-mediated Protein Folding R-HSA-390466,-0.04554250123077018,0.014118219738570786
Pre-NOTCH Processing In Golgi R-HSA-1912420,-0.04503409221899158,0.027178723258627607
Pyruvate metabolism,0.042939145077685606,-0.029555102529938402
Cell-Cell Communication R-HSA-1500931,-0.023518736468844555,0.025857156928157102
RMTs Methylate Histone Arginines R-HSA-3214858,0.02281255700727041,-0.07089121626394301
SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,-0.08684730588240858,0.022668447661146705
Transport Of SLBP Dependant Mature mRNA R-HSA-159230,-0.08891098477840877,0.019779084430025188
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,-0.03854098693353795,0.033794739953524985
Mitotic Prophase R-HSA-68875,-0.06078431888163144,0.015309071157047199
PINK1-PRKN Mediated Mitophagy R-HSA-5205685,-0.06942873877060919,0.02327317495633249
Signaling By PDGF R-HSA-186797,-0.049982628459765345,0.016651668536406792
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,0.049465716256856904,-0.05325949466599957
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",0.04896999323980425,-0.00013705171956463296
Pancreatic secretion,0.05111524231343513,-0.002389142758337833
Growth Hormone Receptor Signaling R-HSA-982772,-0.021277703289445407,0.06121969862450666
Signaling By Retinoic Acid R-HSA-5362517,0.03640138982631954,-0.022140491390842527
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,0.032997561611934983,-0.020774666810653503
Shigellosis,-0.02713225512547332,0.0292220959366034
Lysosome Vesicle Biogenesis R-HSA-432720,-0.04186357900983069,0.018251602124470002
Fatty acyl-CoA Biosynthesis R-HSA-75105,0.03109565588172465,-0.03646444031108165
Folate biosynthesis,-0.033869692943316376,0.031178512238827612
Proximal tubule bicarbonate reclamation,0.043401697501319836,-0.03969734813399643
Uptake And Actions Of Bacterial Toxins R-HSA-5339562,0.05433723870731724,-0.0343921062984954
Beta-catenin Independent WNT Signaling R-HSA-3858494,-0.027627343678943053,0.02067497578393528
Centrosome Maturation R-HSA-380287,0.005017711873213937,-0.05787213433168906
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,0.05267211868439395,0.0031235738162838163
N-Glycan Antennae Elongation R-HSA-975577,0.048977187724592884,-0.011611095670456276
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061,-0.0019363473570427844,-0.08102202067466742
Oxidative Stress Induced Senescence R-HSA-2559580,0.015013195411710244,-0.04073009250649376
Defective GALNT12 Causes CRCS1 R-HSA-5083636,0.007281587804063219,0.08599149762581854
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,-0.07517133175273599,-0.0008593157774295734
Tight junction,-0.01963745283290461,0.018186246339492198
mRNA Splicing R-HSA-72172,0.015723545050635668,-0.06956108672220578
Budding And Maturation Of HIV Virion R-HSA-162588,0.02379606240487091,-0.04512303940385731
