"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021537","telencephalon development","70/2742","281/18986",0.249110320284698,1.72487547079696,5.02956289115148,2.19047266677083e-06,0.000174327487038592,0.000158947763707718,"WDR37/RAN/PLCB1/MDK/TUBA1A/CASP3/DIXDC1/NSUN5/ATF5/SLITRK5/IGF1R/SMO/TSC1/FEZF2/WDR62/CDH2/HERC1/KIF14/BAX/BMP2/EZH1/FOXP2/SEMA6B/PHACTR1/PTEN/XRCC1/TACC1/BBS4/TCTN1/ASPM/EZH2/NRG3/TACC3/CNTNAP2/AGTPBP1/FOXP1/KIF26A/SCT/FGF13/HDAC1/CCDC141/RTN4RL1/LEF1/ZIC1/LHX5/SHANK3/NF1/PHLPP2/TUBB2B/POMGNT1/PAX5/AQP1/GMPPA/TSKU/KCNC1/EPHB3/FAT4/KDM6B/ZSWIM6/UQCRQ/TRA2B/RHOA/MDGA1/TNR/MECP2/NDE1/SCN2A/ERBB4/YWHAE/ZMIZ1",70
"GO:0051231","spindle elongation","10/2742","14/18986",0.714285714285714,4.94581640095863,6.06787840119713,2.22567207321861e-06,0.000174857929034405,0.000159431408429749,"KIF4A/KIF4B/CDCA8/PRC1/RACGAP1/KIF23/AURKB/KIF11/BIRC5/NUMA1",10
"GO:0050890","cognition","79/2742","329/18986",0.240121580547112,1.66263615181163,4.98132301999793,2.34751458557414e-06,0.000182095814941751,0.000166030745106296,"CPEB3/RP9/ATP8A1/SLC24A2/PDE8B/PLCB1/GPR158/MDK/TUBA1A/RAPGEF3/MAP1A/CASP3/CLSTN2/NSUN5/ABCC8/SYNJ1/JPH3/TSC1/MME/HOXA1/DDHD2/CTNS/PTEN/MAPT/PPP3CB/B4GALT2/SYNGAP1/DNAH11/MGAT3/BBS4/CLN8/ARF4/SHANK2/NCSTN/RASGRF1/SORCS3/FEN1/SLC8A2/PRRT1/PTN/LRRN4/SLC2A4/CNTNAP2/AFF2/HLA-DRA/CBR3/NEUROG1/CUX2/TTBK1/ATAD1/FGF13/SHISA7/EIF4A3/TREM2/SHANK3/NF1/KCNK4/CHRNA4/GRIN2A/GMPPA/PRKCZ/NETO1/SLC1A1/TACR1/TMOD2/NTAN1/CRTC1/GRIN1/BTBD9/NRXN1/TNR/NRXN2/HTT/SLC6A1/MECP2/SCN2A/MAPK8IP2/JPH4/NDRG4",79
"GO:1901992","positive regulation of mitotic cell cycle phase transition","34/2742","105/18986",0.323809523809524,2.24210343510125,5.24363497835003,2.49642817438334e-06,0.000191226398157764,0.000174355799337194,"LSM10/SKA1/PRAP1/PLCB1/CCNB1/CDC25A/CDC6/CDK1/SKA3/CCNE1/DTL/FBXO5/CDC20/STIL/CDCA5/CDC25C/UBE2C/RRM2/ESPL1/RRM1/CDC7/RCC2/ANAPC7/NEUROG1/DLGAP5/BIRC5/MTA3/CYP1A1/ANAPC11/ANXA1/CCNE2/CPSF3/LSM11/CDC23",34
"GO:0042391","regulation of membrane potential","104/2742","466/18986",0.223175965665236,1.54530229180167,4.89668678811166,2.57337115497158e-06,0.000194686647378591,0.000177510774406617,"NALCN/SLC25A27/KCNJ9/HCN2/GRIN3A/CLIC1/KCNJ3/GRID1/CACNA1C/ADRA1A/KCNH1/KCNH8/ADCY10/SCN1A/ABCC8/KCNB1/POPDC2/SMAD7/NOS1/CTNNA3/KCNK3/PARK7/CACNA1I/BAX/SCN11A/GRIA2/CTNS/PTEN/MUL1/ALB/MAPT/PRELID1/GABRA3/CACNB4/RIMS2/EHD3/CBLN1/CACNB2/MPP2/SLC8A2/CACNA2D1/PPP3CA/AKAP6/CHRNA5/KCTD16/CACNG2/SLC26A5/KCNA10/GLRA3/GABRG1/SCN3B/NDP/CUX2/KCNC3/STX1B/ANK3/UBB/HCRT/FGF13/EIF4A3/TREM2/SCN2B/SHANK3/CHRNB1/PKP2/KCNK4/KCNQ3/GRM1/KCNN4/CHRNA4/CNGB1/GRIN2A/GCLC/RGS7BP/PRKCZ/HCN3/SCN8A/GRIK4/NETO1/SYNE1/GABBR1/TACR1/KCNC1/GJC1/CRTC1/KCNAB2/GRIN1/KCNA6/ATP1A3/TSPO/CNTNAP1/NRXN1/SCN3A/UCP2/CELF4/MECP2/FGF12/SCN2A/JUP/ZMPSTE24/COL6A1/KIF5B/YWHAE/MAPK8IP2",104
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","13/2742","23/18986",0.565217391304348,3.91364602162813,5.74433447112623,3.1829614004827e-06,0.000237868139782414,0.00021688265871325,"CCNB1/CDCA8/CDK1/CDC42/RACGAP1/KNTC1/AURKB/RCC2/ECT2/NEK2/BIRC5/SIRT1/APC",13
"GO:0000910","cytokinesis","52/2742","192/18986",0.270833333333333,1.87528871869681,5.00823696869035,3.36314085120394e-06,0.000248305146219009,0.000226398879368301,"PLK1/RHOC/KIF4A/KIF4B/ANKRD53/RAB11FIP4/CDC6/EXOC8/CDCA8/NUSAP1/IGF1R/AURKA/PRKCE/CDC42/CENPA/KIF14/PRC1/RXFP3/RACGAP1/CHMP2A/NUP62/BBS4/KIF23/CEP55/AURKB/E2F7/KIF20A/ESPL1/ZNF365/SSTR5/ANK3/CETN2/ECT2/CECR2/BIRC5/MTMR4/IQGAP3/ALKBH4/UVRAG/PLK3/JTB/PKP4/RHOA/EXOC6B/KIF13A/SH3GLB1/CIT/APC/BIN3/ARF1/BIRC6/IQGAP1",52
"GO:0051225","spindle assembly","40/2742","134/18986",0.298507462686567,2.06690834666928,5.092057884786,3.44444292569857e-06,0.000251280312484296,0.000229111567037695,"PLK1/HDAC3/HAUS8/SKA1/HAUS1/KIF4A/KIF15/KIF4B/KIFC1/CDCA8/SKA3/AURKA/MYBL2/TUBB/FBXO5/CHEK2/CDC20/STIL/PRC1/PTEN/RACGAP1/TPX2/CHMP2A/KIF23/CCNB2/ASPM/AURKB/CLASP2/NDC80/KIF11/LSM14A/NEK2/BIRC5/NEK6/NUMA1/TUBGCP6/DYNC1H1/RHOA/MLH1/TUBGCP2",40
"GO:0000022","mitotic spindle elongation","9/2742","12/18986",0.75,5.19310722100656,5.96952366551533,3.92340854714412e-06,0.000282854677375284,0.000257900341402365,"KIF4A/KIF4B/CDCA8/PRC1/RACGAP1/KIF23/AURKB/BIRC5/NUMA1",9
"GO:0000281","mitotic cytokinesis","31/2742","94/18986",0.329787234042553,2.28349395533622,5.12520594916481,4.45085758132402e-06,0.000317149479748298,0.000289169547633634,"PLK1/RHOC/KIF4A/KIF4B/ANKRD53/EXOC8/CDCA8/NUSAP1/CENPA/RACGAP1/CHMP2A/NUP62/BBS4/KIF23/CEP55/AURKB/KIF20A/ESPL1/ZNF365/ANK3/ECT2/BIRC5/MTMR4/IQGAP3/JTB/RHOA/EXOC6B/CIT/APC/ARF1/IQGAP1",31
"GO:0007611","learning or memory","69/2742","282/18986",0.24468085106383,1.69420519266881,4.82544867496514,5.0350521355889e-06,0.000354652867665388,0.000323364267824633,"CPEB3/ATP8A1/SLC24A2/PDE8B/PLCB1/MDK/TUBA1A/RAPGEF3/MAP1A/CASP3/CLSTN2/ABCC8/SYNJ1/JPH3/TSC1/MME/DDHD2/CTNS/PTEN/MAPT/PPP3CB/B4GALT2/SYNGAP1/DNAH11/CLN8/ARF4/SHANK2/NCSTN/RASGRF1/SORCS3/FEN1/SLC8A2/PRRT1/PTN/LRRN4/SLC2A4/CNTNAP2/AFF2/NEUROG1/CUX2/TTBK1/ATAD1/FGF13/SHISA7/EIF4A3/TREM2/SHANK3/NF1/KCNK4/GRIN2A/PRKCZ/NETO1/SLC1A1/TACR1/TMOD2/NTAN1/CRTC1/GRIN1/BTBD9/NRXN1/TNR/NRXN2/HTT/SLC6A1/MECP2/SCN2A/MAPK8IP2/JPH4/NDRG4",69
"GO:0000082","G1/S transition of mitotic cell cycle","64/2742","256/18986",0.25,1.73103574033552,4.83818242644209,5.16797491886968e-06,0.000359878980714016,0.000328129316619142,"BCL7C/RBBP8/LSM10/PRAP1/PLCB1/CCNB1/GTSE1/CDC25A/ACTL6A/CDK2/CCNB3/CDC6/BCL7B/CCNA2/CDK1/CDKN2C/CCNE1/DBF4/E2F1/RPA2/CHEK2/KIF14/STIL/MYO16/PTEN/CACNB4/EIF4EBP1/CCNB2/RRM2/WEE1/TP53/PPP3CA/EZH2/E2F7/ATM/WAC/RRM1/TRIAP1/CDC7/CASP2/KLF4/RFWD3/IQGAP3/KANK2/CCNI2/SMARCE1/CDKN3/CYP1A1/ACTB/PLK3/KHDRBS1/ANXA1/PKD1/CCNE2/CPSF3/ACTL6B/CCNF/CUL1/PSME3/LSM11/CDC34/APC/PSME2/CTDSP1",64
"GO:0021543","pallium development","52/2742","195/18986",0.266666666666667,1.84643812302456,4.88123942605543,5.48353888193576e-06,0.000377563216500026,0.000344253393084743,"RAN/PLCB1/MDK/TUBA1A/CASP3/DIXDC1/NSUN5/IGF1R/SMO/TSC1/FEZF2/WDR62/CDH2/KIF14/BAX/EZH1/FOXP2/SEMA6B/PHACTR1/PTEN/XRCC1/TACC1/BBS4/ASPM/EZH2/TACC3/CNTNAP2/KIF26A/SCT/FGF13/HDAC1/CCDC141/LEF1/ZIC1/LHX5/NF1/PHLPP2/TUBB2B/POMGNT1/PAX5/TSKU/FAT4/KDM6B/UQCRQ/TRA2B/RHOA/MDGA1/MECP2/NDE1/SCN2A/YWHAE/ZMIZ1",52
"GO:0032465","regulation of cytokinesis","31/2742","95/18986",0.326315789473684,2.259457176859,5.05603730577718,5.70103319448376e-06,0.000388177015731072,0.000353930809313682,"PLK1/ANKRD53/RAB11FIP4/CDC6/CDCA8/IGF1R/AURKA/PRKCE/CDC42/KIF14/PRC1/RXFP3/RACGAP1/NUP62/BBS4/KIF23/AURKB/E2F7/KIF20A/SSTR5/CETN2/ECT2/BIRC5/UVRAG/PLK3/PKP4/RHOA/KIF13A/SH3GLB1/CIT/BIRC6",31
"GO:0007264","small GTPase-mediated signal transduction","107/2742","491/18986",0.217922606924644,1.50892728485459,4.69420280798166,5.80041812013417e-06,0.000390603980661343,0.000356143659707024,"RHOC/FAM13A/MAPKAPK5/CYTH1/RAPGEF3/RAPGEF2/CDK2/GARNL3/RFXANK/CCNA2/MCF2/PARK7/DOK1/CDC42/ARFGEF2/KIF14/NRAS/RALGAPA1/ARHGAP32/RALGPS1/DOK6/DOCK3/RACGAP1/FOXM1/SPRY1/SYNGAP1/NUP62/RAP2B/RAPGEF5/TNK2/GBF1/SHOC2/RASGRF1/FBP1/PDPN/TP53/SCAI/YWHAQ/ARHGAP11A/RASGRF2/DIRAS3/RHOJ/ARHGAP25/TRIM67/DOCK9/MADD/STARD8/ECT2/RAP2A/NET1/ARHGAP15/RAPGEF4/KSR2/IQSEC2/RAC1/IQGAP3/KANK2/RAPGEFL1/DNAJA3/NF1/CTNNAL1/ARHGAP21/RUNDC3A/TIAM1/ARHGDIG/KALRN/GNA12/SYDE1/RASL10A/RAP1B/SPRY2/OPHN1/RAB6C/F2R/CDH13/WASF1/NUCB1/MCF2L/GRAP/BCL6/RAC2/PSD/NKIRAS1/RGS19/RHOA/PSD3/DENND4B/NISCH/ARHGDIB/KSR1/PIK3CB/RASSF1/ERBB2/RAB33A/PHACTR4/ARHGAP22/DOCK4/PLEKHG3/FGD4/RAP1A/RUFY1/OGT/RAB18/ARHGEF12/ARHGEF9/LRP4/ABR",107
"GO:0007612","learning","44/2742","159/18986",0.276729559748428,1.91611503332737,4.76596168201218,1.02252100213461e-05,0.000681087902291402,0.000621000169259784,"ATP8A1/SLC24A2/PDE8B/PLCB1/TUBA1A/RAPGEF3/MAP1A/CLSTN2/ABCC8/SYNJ1/JPH3/TSC1/DDHD2/CTNS/PPP3CB/B4GALT2/SYNGAP1/CLN8/ARF4/SHANK2/SORCS3/SLC8A2/PTN/LRRN4/CNTNAP2/ATAD1/FGF13/EIF4A3/SHANK3/NF1/GRIN2A/NETO1/SLC1A1/TACR1/GRIN1/NRXN1/TNR/NRXN2/HTT/SLC6A1/MECP2/MAPK8IP2/JPH4/NDRG4",44
"GO:0062237","protein localization to postsynapse","21/2742","55/18986",0.381818181818182,2.6437636761488,5.0156414378941,1.22142055776009e-05,0.000804824212683206,0.00073382007024228,"KIF2C/GRIP1/NETO2/CACNG2/DAG1/STX1B/IQSEC2/GRIPAP1/GRIP2/LHFPL4/GRIN2A/PRKCZ/CACNA2D2/NETO1/RAB8A/ERBB2/ZDHHC15/ERBB4/ZDHHC2/RAP1A/OGT",21
"GO:0030534","adult behavior","42/2742","151/18986",0.278145695364238,1.92592055878389,4.69323092876731,1.40422352070289e-05,0.000915434227113547,0.000834671718688798,"TUBA1A/SLITRK5/SCN1A/TSC1/GDNF/PARK7/SLITRK6/TBCE/CTNS/PTEN/HOXD10/PBX3/CACNB4/BBS4/CRHR1/INPP5F/CLN8/SHANK2/NCSTN/HOXB8/CHRNA5/CNTNAP2/AGTPBP1/HOXD9/ZIC1/SHANK3/CHRNB1/CHRNA4/PAX5/SLC1A1/FADD/SNCG/NTAN1/BTBD9/MAFG/NRXN1/USP46/NRXN2/MECP2/FGF12/ZMPSTE24/HIPK2",42
"GO:0048193","Golgi vesicle transport","72/2742","308/18986",0.233766233766234,1.61863082213192,4.49711778475134,1.72067310804053e-05,0.00109041099911078,0.000994211485378592,"KDELR2/SEC31B/KDELR1/RER1/EXOC8/AP4M1/TMED9/RAB34/PEF1/SNX8/YKT6/TRAPPC3/ARFGEF2/TMED1/BET1/VTI1A/COPG2/STXBP5/ATP9A/BNIP1/COPZ1/EHD3/YIF1B/GBF1/ARF4/LMAN2/TRAPPC10/SEC13/CNIH4/RAB6B/ERGIC3/GCC2/ARF5/PREPL/ANK3/SORCS1/MYO18A/P4HB/VAMP5/COPE/UVRAG/BCAP31/IER3IP1/MYO5A/PDCD6/MON2/VPS13C/RAB6C/RAB8A/TMEM115/LYPLA1/NRBP1/TRAPPC6B/BCAP29/GGA3/EXOC6B/KIF13A/HTT/RAB13/SEC24C/AP1G2/GAS1/SORL1/NAPG/RAB3IP/TRAPPC5/RINT1/RUFY1/SEC22B/OPTN/VAMP3/TMED2",72
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","20/2742","52/18986",0.384615384615385,2.66313190820849,4.93400649474258,1.72600957757417e-05,0.00109041099911078,0.000994211485378592,"KDELR2/KDELR1/RER1/COPG2/ATP9A/BNIP1/COPZ1/GBF1/ARF4/LMAN2/RAB6B/ERGIC3/ARF5/COPE/UVRAG/RAB6C/TMEM115/HTT/RINT1/SEC22B",20
"GO:1903539","protein localization to postsynaptic membrane","20/2742","52/18986",0.384615384615385,2.66313190820849,4.93400649474258,1.72600957757417e-05,0.00109041099911078,0.000994211485378592,"KIF2C/GRIP1/NETO2/CACNG2/DAG1/STX1B/IQSEC2/GRIPAP1/GRIP2/LHFPL4/GRIN2A/PRKCZ/CACNA2D2/NETO1/RAB8A/ERBB2/ERBB4/ZDHHC2/RAP1A/OGT",20
"GO:0044843","cell cycle G1/S phase transition","68/2742","287/18986",0.236933797909408,1.64056348909847,4.49248332914706,1.83545377201997e-05,0.00114772048111616,0.00104646494327412,"BCL7C/RBBP8/LSM10/PRAP1/PLCB1/CCNB1/GTSE1/CDC25A/ACTL6A/CDK2/CCNB3/CDC6/BCL7B/CCNA2/CDK1/CDKN2C/CCNE1/DBF4/E2F1/RPA2/CHEK2/KIF14/STIL/MYO16/PTEN/CACNB4/EIF4EBP1/CCNB2/RRM2/WEE1/TP53/PPP3CA/EZH2/E2F7/ATM/WAC/RRM1/TRIAP1/CDC7/CASP2/KLF4/RFWD3/IQGAP3/KANK2/CCNI2/SMARCE1/CDKN3/CYP1A1/ACTB/PLK3/MLF1/MN1/KHDRBS1/ANXA1/PKD1/CCNE2/CPSF3/ACTL6B/CCNF/APBB1/CUL1/RASSF1/PSME3/LSM11/CDC34/APC/PSME2/CTDSP1",68
"GO:0010996","response to auditory stimulus","15/2742","33/18986",0.454545454545455,3.14733770970095,5.07236941336258,1.86613924585259e-05,0.00115512134329138,0.00105321287793573,"MDK/SLITRK6/SCN11A/ATP8A2/PTN/SLC26A5/CNTNAP2/NEUROG1/SHANK3/KCNQ3/TACR1/KCNC1/NRXN1/NRXN2/HTT",15
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","13/2742","26/18986",0.5,3.46207148067104,5.1613189846894,1.88997790191265e-05,0.00115817845829207,0.00105600028456341,"NUF2/SKA1/KIF2C/CDCA8/CDK1/SKA3/CDT1/AURKB/NDC80/BOD1/CENPE/BIRC5/SIRT1",13
"GO:0009314","response to radiation","96/2742","442/18986",0.217194570135747,1.50388625404715,4.40386981344587,1.97876710697629e-05,0.00120058265658918,0.00109466345011257,"PCNA/PDE8B/RUVBL2/USP1/FBXO4/PRAP1/RAD51/PER2/TUBA1A/CDC25A/CASP3/LIG4/ERCC6/RAD54L/ABCC8/POLD3/MME/FANCG/NPHP1/IKBIP/TIPIN/DTL/RAD51AP1/BEST1/CHEK2/TP53I13/HOXA1/BAX/TXN/SCN11A/DDHD2/CTNS/BRCA1/SDF4/ATP8A2/B4GALT2/CACNB4/SYNGAP1/DDB2/EYS/PPP1CA/TIMP1/RAD54B/PBK/FEN1/TP53/AURKB/LRRN4/COPS3/ATM/RRM1/TMEM161A/TRIAP1/AKT2/POLD1/CRY2/ECT2/NET1/FANCD2/RFWD3/TULP1/ERCC5/PPP1CB/SIRT1/NF1/NMT2/TANK/AQP1/CNGB1/GRIN2A/ERCC1/RGR/PLK3/NETO1/CRIP1/SYNE1/MMP2/MAPK8/KCNC1/UIMC1/HUS1/USF1/UBE2A/CRTC1/CPT1B/GRIN1/TP53BP1/MECP2/IFI16/ZMPSTE24/SIK1/MSH6/COL6A1/PTPRK/NDRG4/PIK3R1",96
"GO:0051256","mitotic spindle midzone assembly","8/2742","11/18986",0.727272727272727,5.03574033552152,5.50074105587545,2.05385670481822e-05,0.00123392489089471,0.00112506412684986,"KIF4A/KIF4B/CDCA8/PRC1/RACGAP1/KIF23/AURKB/BIRC5",8
"GO:0007613","memory","37/2742","129/18986",0.286821705426357,1.98599449278804,4.61663542135871,2.12784535250615e-05,0.00126040167055248,0.00114920504110426,"CPEB3/SLC24A2/PLCB1/MDK/TUBA1A/MAP1A/ABCC8/JPH3/CTNS/MAPT/PPP3CB/B4GALT2/RASGRF1/SORCS3/FEN1/SLC8A2/PTN/LRRN4/SLC2A4/CUX2/ATAD1/FGF13/SHISA7/TREM2/SHANK3/KCNK4/GRIN2A/PRKCZ/NETO1/SLC1A1/TACR1/NTAN1/CRTC1/BTBD9/SLC6A1/MECP2/SCN2A",37
"GO:0022616","DNA strand elongation","16/2742","37/18986",0.432432432432432,2.99422398328306,4.98854833613302,2.1390628873606e-05,0.00126040167055248,0.00114920504110426,"MCM3/RUVBL1/PCNA/GINS1/RUVBL2/RFC4/ACTL6A/POLD2/MCM7/POLD3/POLE3/DCLRE1B/LIG1/MCM4/RFC3/INO80E",16
"GO:0045787","positive regulation of cell cycle","82/2742","365/18986",0.224657534246575,1.55556088446589,4.40320726094885,2.21811931809441e-05,0.00129453668393167,0.00118032855543309,"LSM10/CHEK1/SKA1/PRAP1/PLCB1/CCNB1/CDC25A/SMC4/MAD2L1/RAB11FIP4/CDC6/CDCA8/NUSAP1/IGF1R/CDK1/SKA3/AURKA/PRKCE/CCNE1/DBF4/NCAPH/DTL/RAD51AP1/FBXO5/CDC42/KIF14/CDC20/STIL/CDCA5/CDC25C/RXFP3/RACGAP1/NCAPG2/UBE2C/EIF4EBP1/NUP62/PLK4/KIF23/SMPD3/PSRC1/SPDYE7P/RRM2/FEN1/AURKB/BUB1/EZH2/E2F7/ESPL1/NDC80/SSTR5/RRM1/CALR/CDC7/RCC2/ANAPC7/NEUROG1/RAD18/ECT2/PRDM9/DLGAP5/CCNY/BIRC5/LEF1/MTA3/RANBP1/NCAPG/CYP1A1/ANAPC11/NUMA1/PRKCA/DYRK3/ANXA1/CCNE2/CPSF3/DYNC1H1/TGFA/PKP4/RHOA/PLSCR1/LSM11/CIT/CDC23",82
"GO:0010639","negative regulation of organelle organization","83/2742","371/18986",0.223719676549865,1.54906702369648,4.38806782162763,2.3278914021523e-05,0.00134578476531974,0.00122705536868167,"MCM2/PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/TFRC/SSH2/CDCA8/SKA3/TNKS2/BCL2L2/DIAPH3/TTBK2/FBXO5/CDC20/CENPF/TBC1D4/PFN1/MUL1/MPV17L/CAPG/MAPT/PRELID1/BRCA1/KNTC1/XRCC1/TPX2/STYXL1/NUBP1/BBS4/TMSB10/NAV3/KIF24/TTK/PINX1/TP53/AURKB/BUB1/SYCP2L/CLASP2/ATM/ESPL1/NDC80/TRIAP1/XRN1/FGF13/BIRC5/SPC24/SHANK3/KANK2/AURKAIP1/EXOSC10/TWF2/CAPZA1/ERCC1/GCLC/SPC25/TOP2A/INPP5J/SMCR8/TOM1L2/CAPZA2/TMOD2/EVI5L/ACAA2/LMOD1/GMFG/GHITM/NAA10/CCNF/ZWINT/RHPN2/HNRNPC/APC/SEC22B/ADD3/SPTAN1/PIK3R1",83
"GO:0006284","base-excision repair","18/2742","45/18986",0.4,2.76965718453683,4.88299729844563,2.41543118877008e-05,0.00138334227334421,0.00126129943433267,"RPA3/PCNA/MUTYH/ERCC6/PRMT6/RPA2/APEX2/XRCC1/PARG/UNG/FEN1/LIG1/POLL/POLD1/ERCC5/NTHL1/MPG/RPA1",18
"GO:1901989","positive regulation of cell cycle phase transition","36/2742","125/18986",0.288,1.99415317286652,4.58161389726426,2.47914472726089e-05,0.00140668508228285,0.00128258286669599,"LSM10/SKA1/PRAP1/PLCB1/CCNB1/CDC25A/CDC6/CDK1/SKA3/CCNE1/DTL/FBXO5/CDC20/STIL/CDCA5/CDC25C/UBE2C/RRM2/EZH2/ESPL1/RRM1/CDC7/RCC2/ANAPC7/NEUROG1/DLGAP5/BIRC5/MTA3/CYP1A1/ANAPC11/DYRK3/ANXA1/CCNE2/CPSF3/LSM11/CDC23",36
"GO:0051255","spindle midzone assembly","9/2742","14/18986",0.642857142857143,4.45123476086277,5.30731051191641,2.7089858289566e-05,0.0015229968036556,0.00138863319943038,"KIF4A/KIF4B/CDCA8/PRC1/RACGAP1/KIF23/AURKB/BIRC5/MLH1",9
"GO:0071897","DNA biosynthetic process","46/2742","175/18986",0.262857142857143,1.82006043555278,4.47766375594879,2.7562726387357e-05,0.00152382882467132,0.00138939181691551,"RFC2/PCNA/DKC1/USP1/FBXO4/CHEK1/RFC4/DSCC1/MAD2L2/LIG4/POLD2/CCNA2/POLD3/TNKS2/DNAJC2/DTL/POLE3/CENPF/PRKD2/TYMS/SMPD3/WRAP53/PINX1/TP53/ATM/RRM1/LIG1/CCT6A/POLE4/POLL/POLD1/TK1/XRN1/DACH1/SIRT1/EXOSC10/RPA1/RFC3/USP43/RFC5/NOP10/HNRNPC/GAR1/GFER/PARN/MEAF6",46
"GO:2001252","positive regulation of chromosome organization","34/2742","116/18986",0.293103448275862,2.0294901783244,4.56938537934284,2.76019907863114e-05,0.00152382882467132,0.00138939181691551,"RUVBL1/DKC1/RUVBL2/FBXO4/SKA1/MAPKAPK5/PRAP1/ACTL6A/SMC4/LIG4/CDK2/CDK1/SKA3/TNKS2/NCAPH/NCAPG2/SETDB2/WRAP53/FEN1/AURKB/BUB1/ATM/NVL/CCT6A/TRIM28/KLF4/NEK2/NCAPG/ERCC1/PRKCQ/NUMA1/MPHOSPH8/INO80E/PARN",34
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition","10/2742","17/18986",0.588235294117647,4.0730252713777,5.20787929322334,2.84691704180616e-05,0.00155767032430251,0.00142024771220931,"SKA1/PRAP1/SKA3/CDC20/UBE2C/ESPL1/ANAPC7/DLGAP5/ANAPC11/CDC23",10
"GO:0097120","receptor localization to synapse","25/2742","76/18986",0.328947368421053,2.27767860570463,4.58537849679701,3.8174312084693e-05,0.00207019632261061,0.00188755704280904,"KIF2C/DLG2/GRIP1/KIF5C/NETO2/CACNG2/DAG1/STX1B/IQSEC2/GRIPAP1/GRIP2/LHFPL4/PRKCZ/CACNA2D2/NETO1/KIF5A/RAB8A/TYROBP/NRXN1/ERBB2/ERBB4/ZDHHC2/RAP1A/KIF5B/OGT",25
"GO:0021766","hippocampus development","29/2742","95/18986",0.305263157894737,2.1136857460939,4.47084409269554,4.61515710278039e-05,0.00245699150002858,0.00224022792396449,"RAN/MDK/TUBA1A/CASP3/IGF1R/SMO/TSC1/FEZF2/KIF14/EZH1/SEMA6B/PTEN/XRCC1/BBS4/EZH2/SCT/FGF13/HDAC1/LEF1/ZIC1/LHX5/PHLPP2/POMGNT1/TSKU/KDM6B/UQCRQ/MECP2/SCN2A/YWHAE",29
"GO:0051054","positive regulation of DNA metabolic process","68/2742","295/18986",0.230508474576271,1.59607363176699,4.23923200551689,4.65096302224731e-05,0.00245699150002858,0.00224022792396449,"RFC2/BCL7C/RUVBL1/PCNA/DKC1/RUVBL2/USP1/FBXO4/PRMT1/SSBP1/MAPKAPK5/RAD51/RFC4/DSCC1/MAD2L2/CDC25A/ACTL6A/CDK2/ERCC6/TFRC/BCL7B/CCNA2/IGF1R/CDK1/TNKS2/CDT1/DBF4/RAD51AP1/CDC42/BAX/BRCA1/FOXM1/XRCC1/PRKD2/WRAP53/WEE1/AURKB/E2F7/FAF1/ATM/NVL/TIMELESS/TMEM161A/PRIM2/CDC7/CCT6A/TRIM28/PRDM9/KLF4/NEK2/SIRT1/EYA2/SMARCE1/ERCC1/RFC3/ACTB/PRKCQ/UIMC1/RFC5/ACTL6B/TP53BP1/INO80E/MLH1/GFER/PARN/MEAF6/BRPF3/FH",68
"GO:0051321","meiotic cell cycle","68/2742","295/18986",0.230508474576271,1.59607363176699,4.23923200551689,4.65096302224731e-05,0.00245699150002858,0.00224022792396449,"PSMC3IP/RBBP8/PLK1/NUF2/TUBG1/PTTG1/SKA1/RAD51/PLCB1/CDC25A/SMC4/CDK2/TRIP13/CCNB3/RAD54L/EME1/SKA3/AURKA/KIF18A/CCNE1/NCAPH/RAD51AP1/FBXO5/MNS1/CDC20/EXO1/PTTG3P/MND1/PTEN/PRR19/CDC25C/YTHDF2/CCNB2/RAD54B/USP17L2/TTK/ASPM/CKS2/SYCP2L/PIWIL4/ATM/ESPL1/NDC80/CALR/FANCA/SPATA17/ANAPC7/UBB/PRDM9/PKMYT1/CNTD1/NEK2/FANCD2/DMC1/ANAPC11/RPA1/UBR2/TOP2A/NUMA1/TUBGCP6/HUS1/CCNE2/ZWINT/CDC23/PSMD13/MLH1/TUBGCP2/MSH6",68
"GO:0051383","kinetochore organization","11/2742","21/18986",0.523809523809524,3.62693202736966,4.94851162495004,4.8378904225244e-05,0.00253389679566064,0.00231034839071161,"CENPH/NUF2/SMC4/CENPK/CENPA/CENPF/KNTC1/NDC80/DLGAP5/CENPE/CENPW",11
"GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","10/2742","18/18986",0.555555555555556,3.84674608963449,4.96439981073904,5.57474684013037e-05,0.00289508886748465,0.00263967495338198,"SKA1/PRAP1/SKA3/CDC20/UBE2C/ESPL1/ANAPC7/DLGAP5/ANAPC11/CDC23",10
