"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051294","establishment of spindle orientation","25/6581","46/18986",0.543478260869565,1.56791950476669,2.80885017751608,0.00477646820842146,0.0330062224142543,0.023256579087256,"NUMA1/SPRY1/SPRY2/GPSM1/CENPA/SKA1/DCTN1/SKA3/NDC80/BCCIP/PLK1/PAFAH1B1/HTT/MAD2L1/FBXW11/HDAC3/CLASP1/KAT5/ITGB1/SPAG5/LLGL1/CDK5RAP2/NDE1/DYNLT1/GPSM2",25
"GO:0006906","vesicle fusion","59/6581","128/18986",0.4609375,1.32979172998025,2.72677806544754,0.00479665496198446,0.0331098831700224,0.0233296196956149,"TSNARE1/RAB34/PLA2G5/ANXA2/VAV3/ANXA1/UVRAG/PIP4K2B/VPS33B/TBC1D4/CAV2/TMEM175/VAMP1/VAMP8/STX1B/VTI1A/VPS39/CPLX1/DIAPH3/PIP4K2A/STX16/SLAMF1/BET1/STX7/VAMP2/SAMD9/STXBP1/VPS4A/ERC2/ZNRF2/SYT9/VPS8/PRRT2/SYT3/PIKFYVE/STXBP6/RPH3AL/ANKFY1/SNAPIN/STX6/SPG11/SEC22B/CHMP4C/RAB20/STX11/VPS11/VAMP3/PLEKHM1/CPLX2/SYT11/GOSR1/ATP13A2/RAB3A/CHMP7/YIPF5/TOM1/RAB8A/CHMP2A/VPS18",59
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","21/6581","37/18986",0.567567567567568,1.6374164774104,2.82672696573477,0.00482537869837373,0.0331424642435217,0.0233525767096916,"HFE/ULBP3/MR1/FCER1G/IFI30/ULBP1/MFSD6/FCGR1A/ULBP2/SAR1B/B2M/CALR/MICB/HLA-B/ACE/HLA-A/MICA/CLEC4A/TAP1/HLA-C/HLA-E",21
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","21/6581","37/18986",0.567567567567568,1.6374164774104,2.82672696573477,0.00482537869837373,0.0331424642435217,0.0233525767096916,"FCER1G/IFI30/HLA-DMB/FCGR2B/HLA-DRA/THBS1/TREM2/HLA-DMA/CTSS/HLA-DOA/HLA-DPA1/CD74/B2M/UNC93B1/PIKFYVE/PYCARD/HLA-DQB2/HLA-DPB1/HLA-DQA2/HLA-DRB1/HLA-DQA1",21
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","21/6581","37/18986",0.567567567567568,1.6374164774104,2.82672696573477,0.00482537869837373,0.0331424642435217,0.0233525767096916,"TAOK2/FOXO4/PLK1/ATM/CDK1/CLSPN/TRIM39/FOXN3/DTL/CHEK1/TAOK3/BRCA1/IER3/BRSK1/CDK5RAP3/MBTPS1/RINT1/DONSON/BLM/NBN/CDC14B",21
"GO:0099171","presynaptic modulation of chemical synaptic transmission","21/6581","37/18986",0.567567567567568,1.6374164774104,2.82672696573477,0.00482537869837373,0.0331424642435217,0.0233525767096916,"FXR2/NOG/NRXN2/APBA2/GIT1/FMR1/GRIN3A/CHRNA6/ADORA3/HTR2A/NGFR/CHRNA5/APBA1/GSK3B/PRKCB/GRIK2/FXR1/ADRA2A/ADORA2B/RAB3A/PRKCG",21
"GO:0031100","animal organ regeneration","34/6581","67/18986",0.507462686567164,1.46401558534633,2.77123746979493,0.00483251906197631,0.0331424642435217,0.0233525767096916,"CLDN1/UPF2/NNMT/ADM/AURKA/CCNA2/ANGPT2/PTCH1/CDK1/RGN/LPIN1/VTN/IL10/PCNA/HSPG2/TYMS/F7/FLT3/UCP2/SLC7A5/SULF2/PTPN3/ACE/IL6/WNT1/NOTCH1/EZH2/LCP1/TGFBR3/BAK1/TGFB1/CEBPB/CSNK2A2/MED1",34
"GO:0034394","protein localization to cell surface","34/6581","67/18986",0.507462686567164,1.46401558534633,2.77123746979493,0.00483251906197631,0.0331424642435217,0.0233525767096916,"GBF1/HFE/GOPC/NLGN2/EMP2/GPIHBP1/MAP1A/RIC3/ANGPT1/ABCA2/FBLN5/GGA1/ERBB4/PRRT1/GGA3/ASTN2/CD247/FGF7/TYROBP/CAV3/GPM6B/PTPRK/BDNF/TOR1A/COMMD1/EGF/RAB11B/FLNA/LEPROT/HSP90AB1/TAX1BP3/USP4/ANK2/GPD1L",34
"GO:0002440","production of molecular mediator of immune response","99/6581","230/18986",0.430434782608696,1.24179224777522,2.68713224509634,0.00488840011164942,0.0334897368163965,0.023597269118127,"POLL/SIRT1/HFE/IL13RA2/TFRC/CLCF1/TWIST1/SMAD7/MYD88/SWAP70/EXO1/LITAF/CD96/PRG2/SPON2/NFKBIZ/ANGPT1/TRIM6/CD160/SECTM1/TREM1/IL10/CD40/FCGR2B/CUEDC2/CD40LG/IL13RA1/POLQ/CD244/SLAMF1/TGFB2/FZD5/CCR2/P2RX7/GATA3/SASH3/XCL1/ACP5/TNFRSF14/EXOSC6/JAK3/LIG4/TNFSF4/LAPTM5/SLC7A5/CD74/HTR2A/EPX/BATF/B2M/RNF8/APLF/MCM3AP/UNG/SUPT6H/IL18/PRKCZ/BST2/PYCARD/XBP1/ARID5A/MMP7/IL27RA/GPRC5B/IL6/BTK/CD86/IL17A/BCL10/CD7/F2RL1/TLR3/CLEC7A/LGALS4/TP53BP1/PKN1/LILRB1/TGFB3/GPI/HLA-A/CD36/CR1/ARG1/BCL6/TNFSF13/TLR7/SYK/PTPRC/NOD1/TGFB1/STAT6/TRAF3IP2/NBN/SPHK2/DDX1/RIPK2/DNAJB9/HLA-E/TMBIM6",99
"GO:0008156","negative regulation of DNA replication","15/6581","24/18986",0.625,1.80310743048169,2.86741171771762,0.00492087639059025,0.0335903818116362,0.0236681847855472,"S100A11/CDC6/GTPBP4/TSPYL2/TIPIN/TTF1/HCRT/FBXO5/RAD17/BCL6/TERF1/DYNLL1/CDT1/SLFN11/TIMELESS",15
"GO:0045591","positive regulation of regulatory T cell differentiation","15/6581","24/18986",0.625,1.80310743048169,2.86741171771762,0.00492087639059025,0.0335903818116362,0.0236681847855472,"SOCS1/FOXO3/IL2RG/HLA-DRA/KLHL25/DUSP10/KAT5/IL4I1/LILRB2/CR1/HLA-DRB1/BCL6/BTN2A2/TGFB1/LGALS9",15
"GO:0051457","maintenance of protein location in nucleus","15/6581","24/18986",0.625,1.80310743048169,2.86741171771762,0.00492087639059025,0.0335903818116362,0.0236681847855472,"SYNE1/SP100/SUPT7L/MORC3/RANGAP1/TAF3/TXN/PGR/CIZ1/HNRNPU/TOPORS/TAF8/SUN2/ARL2BP/BBS4",15
"GO:0042326","negative regulation of phosphorylation","109/6581","256/18986",0.42578125,1.22836693701565,2.6793977154193,0.00492413427966977,0.0335903818116362,0.0236681847855472,"MAPT/PDCD4/TSC2/SIRT1/ERRFI1/BMP2/LRP6/DGKQ/SPRY2/CDKN1B/DAB2IP/SMAD7/NF1/PPIA/PKIB/SH3GL2/PTEN/PLK1/SOCS1/ZGPAT/MAPK8IP1/PTK6/TERF2IP/PTPN22/GPRC5A/TFAP4/CDKN2B/NR2F2/HSPB1/MICAL1/WWTR1/DUSP10/IBTK/CDKN2A/PTPN2/CDK5RAP1/PID1/PTPRT/DUSP7/RGS14/SAMSN1/DUSP19/IGFBP3/GADD45A/CD300A/PRKAG2/LATS2/KAT2B/CBLC/LYN/PIP5KL1/NLRP12/SMO/EPHA1/APC/SPRED2/CDKN2C/ZBED3/SLC8A3/PDPK1/PPM1E/TRIB1/PRKCZ/CEACAM1/PYCARD/PARD3/INPP5K/GRB10/FBLN1/PPP2R5A/HNRNPU/SEMA4D/ENPP1/ZFYVE28/CRKL/SFN/TESK1/HEXIM2/TNFAIP3/ZC3H12A/CAV1/PTPN6/FKBP8/HHEX/MYCNOS/CDK5RAP3/DYNLL1/RASIP1/ABL1/DKK1/PTPRC/TRIB2/APOE/TGFB1/SRCIN1/SPRED1/NPPA/SIRT2/HYAL2/PRKCD/SFRP2/VPS25/RASSF2/ITGB1BP1/INPP5F/NCK1/CADM4/GNAQ/SIRPA",109
"GO:0002707","negative regulation of lymphocyte mediated immunity","31/6581","60/18986",0.516666666666667,1.4905688091982,2.77203686152539,0.00494814532338029,0.03361054030828,0.0236823887033901,"HFE/SMAD7/CD96/PPP3CB/AHR/FCGR2B/FOXJ1/SLAMF1/CD274/CD80/XCL1/HAVCR2/SUSD4/CEACAM1/HLA-B/C4BPA/IL4I1/LILRB1/C4BPB/SPN/PTPN6/HLA-A/CR1/ARG1/BCL6/MICA/PTPRC/NCKAP1L/TGFB1/LGALS9/HLA-E",31
"GO:0038066","p38MAPK cascade","31/6581","60/18986",0.516666666666667,1.4905688091982,2.77203686152539,0.00494814532338029,0.03361054030828,0.0236823887033901,"ULK4/BMP2/MAP2K3/DAB2IP/GADD45G/MINK1/PHLPP1/VEGFA/BMP4/PTPN22/MAP3K3/SASH1/DUSP10/MAP3K5/TREM2/HAND2/GADD45A/HGF/MAP1LC3A/CAV3/MAP3K6/SPI1/MAP3K4/KCNJ8/ZC3H12A/CYLD/MAP2K6/PRMT1/RELL1/PER1/LGALS9",31
"GO:0044088","regulation of vacuole organization","31/6581","60/18986",0.516666666666667,1.4905688091982,2.77203686152539,0.00494814532338029,0.03361054030828,0.0236823887033901,"LRSAM1/ANXA2/TBC1D12/ATG2A/PIP4K2B/EHMT2/TBC1D14/ATM/UBQLN2/WIPI1/CHEK2/PPP3CB/PIP4K2A/FNIP1/ULK1/SNX30/RALB/PIKFYVE/MTMR3/SMCR8/SH3GLB1/SNX18/MOAP1/SEC22B/PINK1/EFNB1/GRN/WDR45/RNF5/IFT20/RAB3GAP1",31
"GO:0060997","dendritic spine morphogenesis","31/6581","60/18986",0.516666666666667,1.4905688091982,2.77203686152539,0.00494814532338029,0.03361054030828,0.0236823887033901,"DNM3/DIP2A/KIF1A/TIAM1/PTEN/DOCK10/DVL1/PAFAH1B1/HDAC6/CUX2/EPHB1/CDK5R1/RELN/SIPA1L1/TANC2/CDC42/SHANK3/ARHGAP33/IL1RAPL1/ABI2/PTPRD/ABI3/CTNND2/LRP8/NLGN1/SRCIN1/ZNF365/PPFIA2/DBN1/DLG4/PDLIM5",31
"GO:0006913","nucleocytoplasmic transport","141/6581","340/18986",0.414705882352941,1.19641481269609,2.6617895613944,0.00499555486708853,0.0338605284780894,0.023858533357846,"RANBP17/RGPD4/TSC2/TSC1/UPF2/FRAT1/SUFU/FAM53B/LZTS2/CRY2/CDKN1B/FERMT1/NUP37/NF1/KPNA2/RAPGEF3/PIK3R1/BCL3/FRAT2/MDN1/ANGPT1/TNPO2/ECT2/CDK1/PKD1/RANBP2/BMP4/FMR1/MAGOH/SPRN/PABPN1/YTHDC1/SP100/SMG7/CDAN1/PTPN11/FBXO22/HDAC3/SMG1/PPM1A/CASC3/CPSF6/PPP1R10/RANBP6/AKAP8L/HTATIP2/UBR5/UPF1/EPM2A/CDKN2A/RSRC1/EIF4ENIF1/RGS14/NXT1/RANGAP1/PPP1R12A/XPO4/PPP3CA/TXN/WNK1/SMG6/SMO/NUP54/APPL1/NUP214/RAN/CALR/DDX19B/NEUROD1/CITED1/PTGS2/MCM3AP/SUPT6H/TMEM53/NUP133/LMNA/HNRNPA1/XBP1/SIX2/IER3/NXF1/RBM33/MX2/SMG5/RGPD3/KPNA5/TPR/STAT3/RPAIN/RANBP3L/SFN/NOTCH1/FGF9/IWS1/RBM10/PTPN14/ZC3H12A/CABP1/RGPD1/SPG11/GSK3B/SNUPN/CD36/POLDIP3/HHEX/NXF3/AHCTF1/RANBP3/MDFIC/NUP62CL/FLNA/CHP2/SYK/ENY2/AXIN1/XPO6/SETD2/EP300/MBTPS1/POLA2/DDX19A/HCLS1/TGFB1/CAMK1/IPO13/BACH2/TRAF3IP2/HYAL2/UBE2I/PRKCD/PHAX/MED1/ZIC1/TXNIP/CBLB/STK4/STRADA/THOC3/NXT2/DHX9/DMAP1",141
"GO:0051169","nuclear transport","141/6581","340/18986",0.414705882352941,1.19641481269609,2.6617895613944,0.00499555486708853,0.0338605284780894,0.023858533357846,"RANBP17/RGPD4/TSC2/TSC1/UPF2/FRAT1/SUFU/FAM53B/LZTS2/CRY2/CDKN1B/FERMT1/NUP37/NF1/KPNA2/RAPGEF3/PIK3R1/BCL3/FRAT2/MDN1/ANGPT1/TNPO2/ECT2/CDK1/PKD1/RANBP2/BMP4/FMR1/MAGOH/SPRN/PABPN1/YTHDC1/SP100/SMG7/CDAN1/PTPN11/FBXO22/HDAC3/SMG1/PPM1A/CASC3/CPSF6/PPP1R10/RANBP6/AKAP8L/HTATIP2/UBR5/UPF1/EPM2A/CDKN2A/RSRC1/EIF4ENIF1/RGS14/NXT1/RANGAP1/PPP1R12A/XPO4/PPP3CA/TXN/WNK1/SMG6/SMO/NUP54/APPL1/NUP214/RAN/CALR/DDX19B/NEUROD1/CITED1/PTGS2/MCM3AP/SUPT6H/TMEM53/NUP133/LMNA/HNRNPA1/XBP1/SIX2/IER3/NXF1/RBM33/MX2/SMG5/RGPD3/KPNA5/TPR/STAT3/RPAIN/RANBP3L/SFN/NOTCH1/FGF9/IWS1/RBM10/PTPN14/ZC3H12A/CABP1/RGPD1/SPG11/GSK3B/SNUPN/CD36/POLDIP3/HHEX/NXF3/AHCTF1/RANBP3/MDFIC/NUP62CL/FLNA/CHP2/SYK/ENY2/AXIN1/XPO6/SETD2/EP300/MBTPS1/POLA2/DDX19A/HCLS1/TGFB1/CAMK1/IPO13/BACH2/TRAF3IP2/HYAL2/UBE2I/PRKCD/PHAX/MED1/ZIC1/TXNIP/CBLB/STK4/STRADA/THOC3/NXT2/DHX9/DMAP1",141
"GO:0097553","calcium ion transmembrane import into cytosol","83/6581","189/18986",0.439153439153439,1.26694532681465,2.68634517608959,0.00504008764140235,0.0341261501488378,0.0240456935640494,"PLCB1/PLCB4/TRPV1/AKAP6/PRKCE/UBASH3B/GRIN2C/P2RY6/CACNA1B/TRPC1/CCR5/HTT/CHD7/JPH3/CACNA1A/ITGB3/PPP3CB/P2RX5/FKBP1B/TRPV2/CACNA1I/SLC8A2/IBTK/CACNA1C/P2RX7/JPH4/BDKRB1/CXCL9/XCL1/PLCH2/CAMK2D/LCK/FASLG/CXCL11/GHITM/FKBP1A/TRPV4/LYN/TRPC3/CXCL10/RYR1/P2RX4/PPP3CA/CCR7/KCNN4/PPP3R2/HTR2A/CXCR3/PLCB3/PKD2/SLC8A3/LETM1/PDPK1/CACNA1E/CHERP/GRIN1/CX3CL1/TRDN/CALCA/TPCN2/GSTM2/CAV1/PTPN6/CYBA/GSTO1/HTR2C/FLNA/GRIN2D/CACNA1S/BAK1/ABL1/PTPRC/BAX/ADCYAP1R1/CACNA1H/TGFB1/CASQ1/CACNA1D/PLCE1/DIAPH1/NOL3/ANK2/TMBIM6",83
"GO:0120162","positive regulation of cold-induced thermogenesis","48/6581","101/18986",0.475247524752475,1.37107574911875,2.72343884125424,0.00505999346511357,0.0342246380029133,0.0241150892840047,"TRPM8/DYNC1H1/GPR3/G0S2/GADD45G/THRA/IGF1R/FABP5/VEGFA/OXTR/KDM6B/PER2/KSR2/SCD/LETMD1/EBF2/ADIPOR2/LPIN1/HDAC3/TRPV2/OGT/CCR2/PLAC8/PRKAB2/TSHR/UCP2/CXCR4/SMARCA4/APC/SLN/MFAP2/IL18/GRB10/ALMS1/ALPL/EHMT1/HCRT/CAV1/CD36/ELOVL6/SYK/CEBPB/STAT6/HSF1/ZNF516/KDM3A/ADIPOR1/GATM",48
"GO:0071560","cellular response to transforming growth factor beta stimulus","128/6581","306/18986",0.418300653594771,1.20678562667533,2.65610651756593,0.00514021943811829,0.0344969027579727,0.0243069302868689,"LOX/SIRT1/FMOD/SPRY1/SLC2A10/CLDN1/TET1/BMP2/ADAMTSL2/SPRY2/POSTN/VASN/ZMIZ1/COL1A2/SOX6/SMAD7/FERMT1/PDE2A/IGF1R/CD109/ARID4A/CAV2/SRC/GDF15/NFKBIZ/HIPK2/PTK2/LTBP2/ARID4B/HTRA3/ZYX/ITGA3/CTSK/MTMR4/TAB1/NPNT/WFIKKN1/CDKN2B/COL4A2/TWSG1/ZEB1/PPM1A/ZNF451/ONECUT2/OGT/COL3A1/CREBBP/FOLR1/HSPA5/TGFB2/THBS1/LTBP1/XCL1/GDF9/PBLD/TSC22D1/ADAM9/ITGB5/PPARG/COL1A1/FKBP1A/LATS2/GDF10/ZEB2/CFLAR/CAV3/WNT10A/ACTA2/APPL1/SAP30L/SPRED2/DAND5/CITED1/BMPR1A/LIMS1/PDPK1/ASPN/PPARA/PTPRK/SDCBP/LEMD3/XBP1/PDGFD/BRMS1L/LRRC32/BCL9L/HTRA4/NODAL/ENG/WNT1/CITED2/STAT3/STK11/TGFB1I1/CRKL/GDF5/SMAD9/PMEPA1/DLX1/CAV1/TGFB3/LPXN/SPRED3/ID1/WFIKKN2/EPB41L5/HDAC1/WWOX/LRG1/NLK/CDH3/TGFBR3/ABL1/AXIN1/FUT8/ING2/EP300/TGFB1/TRIM33/HSP90AB1/SPRED1/NFATC1/HYAL2/ITGB8/TGFBR1/PARP1/SAP30/EID2",128
"GO:0035023","regulation of Rho protein signal transduction","41/6581","84/18986",0.488095238095238,1.40814104094761,2.73054220242819,0.00514890158552449,0.0344969027579727,0.0243069302868689,"OPHN1/NET1/SCAI/BCR/F11R/NRP1/MET/MCF2L/DOCK10/ITGA3/ARHGEF18/PLXNB1/ABL2/SYNPO2L/ARHGDIB/COL3A1/CCDC125/GPR55/EPS8L1/DOCK9/ITGB1/KANK1/KANK2/DLC1/ERBB2/SEMA4D/F2RL1/STARD8/RTN4R/BCL6/ARHGEF2/RASIP1/EPS8L2/ABL1/ARRB1/APOE/EPS8/ARHGAP20/LPAR1/ARHGEF3/AKAP13",41
"GO:0050708","regulation of protein secretion","115/6581","272/18986",0.422794117647059,1.21974914414938,2.6587725944607,0.00517725013271328,0.0344969027579727,0.0243069302868689,"PLA2G6/PLCB1/GNAO1/MYO18A/SAA1/TCF7L2/GLUD1/ANG/NLGN2/F2RL2/PRKCE/PPIA/TIAM1/SSTR5/RAPGEF3/RAPGEF4/LRRC8A/KCNB1/FRMD4A/PDE8B/G6PC2/BRSK2/PFKM/C2CD2L/PER2/GNAZ/PPP3CB/ABCC8/ADCY5/CCL5/APBB1/PRKCA/KCNJ11/PTPN11/FKBP1B/CNR1/ABCG1/IL1A/RHBDF1/TGFB2/RAB11FIP3/TTN/SYBU/P2RX7/GPR27/TREM2/PTPN23/ADAM9/PPARG/ALOX5/PCSK1/HMGCR/SIDT2/UCP2/PPP3CA/CHGA/OR51E2/KCNN4/ORAI1/C1QTNF3/ACVR1C/NEUROD1/ADRA2C/ABAT/CHRM3/NNAT/MYH10/GCK/NKX6-1/GIPR/CD33/IL6/DNM1L/RPH3AL/DPH3/FFAR1/APBB3/RAB11FIP1/PCK2/PSMD9/F2RL1/PARD6A/INS/KCNA5/SLC16A1/ANO1/EXPH5/NR1H4/TGFB3/TCIRG1/PRKCB/TFAP2B/HLA-DRB1/PICK1/PFKFB2/ADRA2A/DYNLL1/CAPN10/GPR68/TLR2/ENY2/ATP13A2/APOE/GPLD1/EPHA5/UNC13B/TGFB1/SLC12A2/OSBP/TMED10/NR1D1/JAGN1/PIM3/SOX4/ACSL4",115
"GO:0048839","inner ear development","88/6581","202/18986",0.435643564356436,1.25681943669219,2.6727749716104,0.00518407545509638,0.0344969027579727,0.0243069302868689,"CHRNA9/SLC25A27/BMP2/SPRY2/BCR/CDKN1B/DLL1/CCNA2/CTHRC1/ANKRD24/HOXA1/DVL1/PAFAH1B1/EYA4/STRC/BMP4/CHD7/FRZB/FGFR1/LRIG1/FZD6/DIAPH3/CYTL1/CECR2/TPRN/USH1C/TCAP/HEY2/PTPN11/CEP290/ZEB1/TGFB2/MCM2/LGR5/GATA3/KCNK3/OTX1/TECTA/SOBP/SLITRK6/PDZD7/SCRIB/MYO6/TBX3/STOX1/GJB2/JAG2/PCDH15/HMX3/NEUROG1/NEUROD1/ROR1/IFT27/TTC39C/ALDH1A3/GRHL3/HES5/RBPJ/LHX3/SLC4A7/GATA2/ATP8A2/WNT1/SLC26A5/HES1/FGF8/TSKU/NOTCH1/FGF9/INSIG2/SDC4/FZD2/TGFB3/CLRN1/ATP8B1/COL2A1/CEBPA/LIN7A/KCNQ1/IFT20/CEBPD/SOX2/TGFB1/JAG1/MPV17/DVL2/ZIC1/ATG4B",88
"GO:0035107","appendage morphogenesis","68/6581","151/18986",0.450331125827815,1.29919263865171,2.68849620102734,0.0051896245016807,0.0344969027579727,0.0243069302868689,"HOXC10/HOXD10/HOXD13/FBXW4/ERRFI1/HOXC11/ZIC3/TWIST1/RDH10/HOXD9/NOG/HOXD12/PTCH1/SHOX2/PBX1/BMP4/CHD7/PCSK5/AFF3/FGFR1/FZD6/MYH3/LRP4/PBX2/TMEM107/WNT3/CRABP2/HOXA10/NIPBL/COL3A1/CREBBP/ZNF141/TGFB2/LEF1/EN1/CACNA1C/OSR2/HAND2/HOXA9/COL6A1/TBX3/C2CD3/PITX1/ACD/ZNF358/BMPR1A/ZNF219/IFT140/FGF8/NOTCH1/GDF5/FGF9/SP9/SP8/TFAP2B/TP63/ZBTB16/COL2A1/HOXA11/ECE1/HDAC1/BAK1/DKK1/BAX/SFRP2/MED1/IFT52/GNA12",68
"GO:0035108","limb morphogenesis","68/6581","151/18986",0.450331125827815,1.29919263865171,2.68849620102734,0.0051896245016807,0.0344969027579727,0.0243069302868689,"HOXC10/HOXD10/HOXD13/FBXW4/ERRFI1/HOXC11/ZIC3/TWIST1/RDH10/HOXD9/NOG/HOXD12/PTCH1/SHOX2/PBX1/BMP4/CHD7/PCSK5/AFF3/FGFR1/FZD6/MYH3/LRP4/PBX2/TMEM107/WNT3/CRABP2/HOXA10/NIPBL/COL3A1/CREBBP/ZNF141/TGFB2/LEF1/EN1/CACNA1C/OSR2/HAND2/HOXA9/COL6A1/TBX3/C2CD3/PITX1/ACD/ZNF358/BMPR1A/ZNF219/IFT140/FGF8/NOTCH1/GDF5/FGF9/SP9/SP8/TFAP2B/TP63/ZBTB16/COL2A1/HOXA11/ECE1/HDAC1/BAK1/DKK1/BAX/SFRP2/MED1/IFT52/GNA12",68
"GO:0000022","mitotic spindle elongation","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"NUMA1/KIF4A/CDCA8/KIF23/KIF4B/PRC1/BIRC5/AURKB/RACGAP1",9
"GO:0000727","double-strand break repair via break-induced replication","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"GINS4/GINS2/CDC45/MCM2/MCM6/MUS81/MCM3/MCM5/MCM4",9
"GO:0007056","spindle assembly involved in female meiosis","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"SKA1/AURKA/CCNB2/SKA3/NDC80/PTEN/DDB1/TUBB8/FBXO5",9
"GO:0021527","spinal cord association neuron differentiation","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"GSX2/LHX5/GDF7/LMO4/LHX3/WNT1/TAL1/MDGA1/ASCL1",9
"GO:0048505","regulation of timing of cell differentiation","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"DLL1/NR2E1/RBPJ/NODAL/HES1/NOTCH1/FGF9/JAG1/ASCL1",9
"GO:0060148","positive regulation of post-transcriptional gene silencing","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"TIAL1/RIPK1/BMP4/FMR1/TRUB1/PUM2/FXR1/TGFB1/PUM1",9
"GO:0070672","response to interleukin-15","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"PLCB1/IL15/IL2RG/STAT5B/JAK3/IL2RB/STAT3/CD4/STAT5A",9
"GO:0072070","loop of Henle development","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"DLL1/PKD1/IRX2/PKD2/AQP1/HES5/POU3F3/WNT7B/JAG1",9
"GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"TIAL1/RIPK1/BMP4/FMR1/TRUB1/PUM2/FXR1/TGFB1/PUM1",9
"GO:1901862","negative regulation of muscle tissue development","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"TWIST1/BMP4/LEF1/USP19/LUC7L/IGFBP5/FGF8/TGFB1/SIRT2",9
"GO:2000637","positive regulation of miRNA-mediated gene silencing","9/6581","12/18986",0.75,2.16372891657803,2.93708058606411,0.00519619239646621,0.0344969027579727,0.0243069302868689,"TIAL1/RIPK1/BMP4/FMR1/TRUB1/PUM2/FXR1/TGFB1/PUM1",9
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","14/6581","22/18986",0.636363636363636,1.83589120194499,2.85725487958709,0.00520830293793041,0.0344969027579727,0.0243069302868689,"PLA2G6/VAV3/PRKCE/SRC/PTK2/MYO1G/LYN/LIMK1/APPL1/HCK/VAV1/SYK/ABL1/PRKCD",14
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","14/6581","22/18986",0.636363636363636,1.83589120194499,2.85725487958709,0.00520830293793041,0.0344969027579727,0.0243069302868689,"PLA2G6/VAV3/PRKCE/SRC/PTK2/MYO1G/LYN/LIMK1/APPL1/HCK/VAV1/SYK/ABL1/PRKCD",14
"GO:0060713","labyrinthine layer morphogenesis","14/6581","22/18986",0.636363636363636,1.83589120194499,2.85725487958709,0.00520830293793041,0.0344969027579727,0.0243069302868689,"ADM/SOCS3/IL10/SPINT1/FZD5/LEF1/NCOA1/BMP5/ST14/TMED2/GRB2/GCM1/RSPO3/WNT7B",14
"GO:0016485","protein processing","105/6581","246/18986",0.426829268292683,1.23139044032896,2.66060887019869,0.00521859265572941,0.0345292374164065,0.0243297136739433,"PLAT/DPP4/ANXA2/CASP6/CASP4/ADAMTS3/F3/PLAUR/MMP14/C1RL/C1R/ADAMTS13/S100A10/SERPINE1/CASP8/CASP3/PLAU/BACE2/RUNX1/SPCS2/SRC/SPG7/PTCH1/PITRM1/CTSZ/ENPEP/CARD16/PCSK5/SPON1/CYFIP2/CAST/PHEX/CHAC1/CASP1/CASP7/AEBP1/CASP9/PGK1/OGT/BCL2L12/TBC1D10A/PCSK6/THBS1/P2RX7/SLC30A5/F7/ADAM9/PRSS37/PCSK1/CTSS/IFI16/FADD/C2CD3/ENO1/IL1R2/TYSND1/ASPRV1/P4HB/ATG4A/ADAM19/FAM111A/SPPL3/CLN5/PLG/YME1L1/NLRC4/MIPEP/PYCARD/ACE/MMEL1/NCSTN/PSEN2/PCSK2/CASP2/PSENEN/F12/KEL/USP17L2/ECE1/PRKACB/MBOAT4/AFG3L2/BAK1/MBTPS1/CPM/HM13/BMP1/YIPF5/ATP6AP2/ZMPSTE24/MASP1/LONP2/SPCS3/PARP1/SRGN/CPD/NOL3/IFT52/XIAP/SPCS1/ATG4B/RIPK2/PCSK1N/APH1A/CPE",105
